Custom Field Name,Name,ID,Default,Approver(s)
"projects","1019749 - NRF - NATIONAL RETAIL FEDERATION - 2026 - Bluefin c/o 2020 Exhibits (Houston)","1019749","False",""
"projects","1019747 - THE AI SUMMIT NEW YORK - 2025 - On Location (Internal Use)","1019747","False",""
"projects","1019744 - AAEP - AMERICAN ASSOCIATION OF EQUINE PRACTITIONERS - 2026 - Equine IVF c/o 2020 Exhibits (Houston)","1019744","False",""
"projects","1019736 - CIRRUS AIRCRAFT CX EVENT - 2026 - Cirrus Aircraft c/o Impact XM Dayton","1019736","False",""
"projects","1019733 - VAST FORWARD - 2026 - Vast c/o Impact XM Dayton NJ","1019733","False",""
"projects","1019730 - WOC - WORLD OF CONCRETE - 2026 - Werner c/o Impact XM Dayton NJ","1019730","False",""
"projects","1019728 - ASHP - AMERICAN SOC OF HEALTH SYSTEM PHARMACISTS - 2025 - Pacira c/o Impact XM Dayton NJ","1019728","False",""
"projects","1019724 - A4M LONGEVITY FEST - WORLD CONGRESS ON AMERICAN ACADAMY OF ANTI-AGING MEDICINE - 2025 - On Location (Internal Use)","1019724","False",""
"projects","1019721 - AAEP - AMERICAN ASSOCIATION OF EQUINE PRACTITIONERS - 2025 - On Location (Internal Use)","1019721","False",""
"projects","1019718 - HANGER LIVE - 2026 - Fillauer c/o Exhibitor Source","1019718","False",""
"projects","1019713 - THE AI SUMMIT NEW YORK - 2025 - Chetu","1019713","False",""
"projects","1019695 - AO - ACADEMY OF OSSEOINTEGRATION - 2026 - Dentsply Sirona c/o Impact XM Dayton NJ","1019695","False",""
"projects","1019689 - OPERATIONAL MEDICINE SYMPOSIUM - 2026 - BCG PEO DHMS c/o Impact Dayton","1019689","False",""
"projects","1019682 - A4M LONGEVITY FEST - WORLD CONGRESS ON AMERICAN ACADAMY OF ANTI-AGING MEDICINE - 2025 - Olympia c/o Everything Tradeshows","1019682","False",""
"projects","1019678 - AAEP - AMERICAN ASSOCIATION OF EQUINE PRACTITIONERS - 2025 - Bionote c/o Hartwig Exhibit & Display","1019678","False",""
"projects","1019669 - CONEXPO CON AGG - 2026 - On Location (Internal Use)","1019669","False",""
"projects","1019668 - IRE - INTERNATIONAL ROOFING EXPO - 2026 - On Location (Internal Use)","1019668","False",""
"projects","1019662 - AIBD - ADVANCES IN INFLAMMATORY BOWEL ORLANDO - 2026 - Takeda Pharmaceuticals c/o Impact XM","1019662","False",""
"projects","1019661 - AIBD - ADVANCES IN INFLAMMATORY BOWEL ORLANDO - 2026 - Takeda Pharmaceuticals c/o Impact XM","1019661","False",""
"projects","1019657 - ASH - AMER SOCIETY OF HEMATOLOGY ANNUAL MEETING - 2026 - Takeda Pharmaceuticals c/o Impact XM","1019657","False",""
"projects","1019656 - ASH - AMER SOCIETY OF HEMATOLOGY ANNUAL MEETING - 2026 - Takeda Pharmaceuticals c/o Impact XM","1019656","False",""
"projects","1019654 - ASH - AMER SOCIETY OF HEMATOLOGY ANNUAL MEETING - 2026 - GSK c/o Impact XM Dayton","1019654","False",""
"projects","1019624 - PWC MICROSOFT IGNITE  - 2026 - PWC (PricewaterhouseCoopers)","1019624","False",""
"projects","1019615 - ASPEN - NUTRITION SCIENCE AND PRACTICE EXPO - 2026 - Takeda Pharmaceuticals c/o Impact XM","1019615","False",""
"projects","1019602 - GOLD COPD - 2026 - GSK c/o Impact XM Dayton","1019602","False",""
"projects","1019601 - ELEVATE DERM  - 2026 - Takeda Pharmaceuticals c/o Impact XM","1019601","False",""
"projects","1019586 - AASLD - THE LIVER MEETING  - 2026 - GSK c/o Impact XM Dayton","1019586","False",""
"projects","1019580 - DOD COMMERCIAL SATCOM - 2025 - Amazon Kupier c/o Impact XM Dayton NJ","1019580","False",""
"projects","1019577 - CES - CONSUMER ELECTRONIC SHOW ARIA - 2026 - Accenture c/o Impact Dayton NJ","1019577","False",""
"projects","1019576 - NPEW - NATURAL PRODUCTS EXPO WEST HALLS A-E - 2026 - Pulp Press c/o Impact XM Dayton NJ","1019576","False",""
"projects","1019569 - AAEP - AMERICAN ASSOCIATION OF EQUINE PRACTITIONERS - 2025 - Equine IVF c/o 2020 Exhibits (Houston)","1019569","False",""
"projects","1019557 - ACAAI - AMERICAN COLLEGE OF ALLERGY, ASTHMA AND IMMUNOLOGY - 2026 - GSK c/o Impact XM Dayton","1019557","False",""
"projects","1019552 - NASPGHAN - NA SOC FOR PED GASTROENTEROLOGY HEPATOLOGY AND NUTRITION - 2026 - Takeda Pharmaceuticals c/o Impact XM","1019552","False",""
"projects","1019551 - NASPGHAN - NA SOC FOR PED GASTROENTEROLOGY HEPATOLOGY AND NUTRITION - 2026 - Takeda Pharmaceuticals c/o Impact XM","1019551","False",""
"projects","1019550 - NASPGHAN - NA SOC FOR PED GASTROENTEROLOGY HEPATOLOGY AND NUTRITION - 2026 - Takeda Pharmaceuticals c/o Impact XM","1019550","False",""
"projects","1019542 - ANAC - ASSOC OF NURSES IN AIDS CARE - 2026 - ViiV Healthcare c/o Impact XM Dayton","1019542","False",""
"projects","1019541 - MPN - INTL CONGRESS MYELOPROLIFERATIVE NEOPLASMS - 2026 - Takeda Pharmaceuticals c/o Impact XM","1019541","False",""
"projects","1019538 - SDPA FALL - SOC OF DERMATOLOGY PHYSICIAN ASSOC - 2026 - Takeda Pharmaceuticals c/o Impact XM","1019538","False",""
"projects","1019493 - MCKESSON ACCELERATE  - 2026 - Jazz Pharmaceuticals c/o Impact XM Dayton","1019493","False",""
"projects","1019490 - DEALER WEEK MRAA CONFERENCE - 2025 - MYFYUSA c/o Southeast Exhibits & Events","1019490","False",""
"projects","1019487 - THE RUNNING EVENT - 2026 - New Balance c/o Impact Dayton","1019487","False",""
"projects","1019483 - QUARTERLY STORAGE LAS VEGAS - 2026 - Color Reflections","1019483","False",""
"projects","1019482 - QUARTERLY STORAGE LAS VEGAS - 2026 - Hirsch c/o Innovative Environments","1019482","False",""
"projects","1019471 - AWS REINVENT - 2026 - PWC (PricewaterhouseCoopers)","1019471","False",""
"projects","1019470 - PWC LOUNGE - AWS REINVENT - 2026 - PWC (PricewaterhouseCoopers)","1019470","False",""
"projects","1019468 - ASHP - AMERICAN SOC OF HEALTH SYSTEM PHARMACISTS - 2026 - Takeda Pharmaceuticals c/o Impact XM","1019468","False",""
"projects","1019419 - LMC - LUMBERMAN MERCHANDISING CORPORATION - 2026 - National Gypsum Co. c/o Studio Displays","1019419","False",""
"projects","1019413 - CES - CONSUMER ELECTRONIC SHOW VENETIAN - 2026 - YKK c/o Kudos Event Solutions Group","1019413","False",""
"projects","1019276 - ASN KIDNEY WEEK - AMERICAN SOCIETY OF NEPHROLOGY KIDNEY WEEK - 2026 - GSK c/o Impact XM Dayton","1019276","False",""
"projects","1019249 - IEEE PES TRANSMISSION AND DISTRIBUTION EXPO - 2026 - Siemens","1019249","False",""
"projects","1019241 - ACCELERATE NETVU - 2026 - Applied Systems/EZLyvx c/o ELITeXPO","1019241","False",""
"projects","1019235 - IRE - INTERNATIONAL ROOFING EXPO - 2026 - Company Cam c/o Fusion Expo Services","1019235","False",""
"projects","1019229 - ACUMATICA SUMMIT - 2026 - Acumatica c/o Display Gurus","1019229","False",""
"projects","1019211 - POWERGEN - 2026 - KSB c/o Las Vegas Expo / Complete Show Services","1019211","False",""
"projects","1019202 - NAMM - NATL ASSOCIATION OF MUSIC MERCHANTS - 2026 - MIRC c/o Exhibitor Source","1019202","False",""
"projects","1019172 - NRF - NATIONAL RETAIL FEDERATION - 2026 - On Location (Internal Use)","1019172","False",""
"projects","1019155 - HERC PROEXPO - 2026 - Transportation Insight c/o Throttle Exhibits","1019155","False",""
"projects","1019153 - UNITED RENTALS SUPPLIER SHOW - 2026 - Transportation Insight c/o Throttle Exhibits","1019153","False",""
"projects","1019141 - ALMOND CONFERENCE - 2025 - BASF c/o Impact XM Dayton","1019141","False",""
"projects","1019135 - LEGALWEEK NEW YORK - 2026 - Conduent c/o Impact XM Dayton","1019135","False",""
"projects","1019131 - CES - CONSUMER ELECTRONIC SHOW VENETIAN - 2026 - On Location (Internal Use)","1019131","False",""
"projects","1019122 - SHPE - SOCIETY OF HISPANIC PROFESSIONAL ENGINEERS - 2026 - Astra Zeneca c/o Impact XM Dayton","1019122","False",""
"projects","1019118 - NYC MARATHON HEALTH AND WELLNESS EXPO - 2026 - New Balance c/o Impact Dayton","1019118","False",""
"projects","1019088 - PPCC - POWER PLATFORM COMMUNITY CONFERENCE - 2026 - PWC (PricewaterhouseCoopers)","1019088","False",""
"projects","1019085 - AMCP NEXUS - 2026 - GSK c/o Impact XM Dayton","1019085","False",""
"projects","1019051 - ACG - AMERICAN COLLEGE OF GASTROENTEROLOGY - 2026 - Takeda Pharmaceuticals c/o Impact XM","1019051","False",""
"projects","1019050 - ACG - AMERICAN COLLEGE OF GASTROENTEROLOGY - 2026 - Takeda Pharmaceuticals c/o Impact XM","1019050","False",""
"projects","1019049 - ACG - AMERICAN COLLEGE OF GASTROENTEROLOGY - 2026 - Takeda Pharmaceuticals c/o Impact XM","1019049","False",""
"projects","1019048 - ACG - AMERICAN COLLEGE OF GASTROENTEROLOGY - 2026 - Takeda Pharmaceuticals c/o Impact XM","1019048","False",""
"projects","1019047 - ACR CONVERGENCE - AMERICAN COLLEGE OF RHEUMATOLOGY - 2026 - Takeda Pharmaceuticals c/o Impact XM","1019047","False",""
"projects","1019045 - ACR CONVERGENCE - AMERICAN COLLEGE OF RHEUMATOLOGY - 2026 - GSK c/o Impact XM Dayton","1019045","False",""
"projects","1019027 - JADPRO LIVE AT APSHO - 2026 - Takeda Pharmaceuticals c/o Impact XM","1019027","False",""
"projects","1019026 - JADPRO LIVE AT APSHO - 2026 - Jazz Pharmaceuticals c/o Impact XM Dayton","1019026","False",""
"projects","1019025 - JADPRO LIVE AT APSHO - 2026 - GSK c/o Impact XM Dayton","1019025","False",""
"projects","1018997 - FALL CLINICAL DERMATOLOGY - 2026 - Takeda Pharmaceuticals c/o Impact XM","1018997","False",""
"projects","1018909 - CHEST - AMERICAN COLLEGE OF CHEST PHYSICIANS - 2026 - GSK c/o Impact XM Dayton","1018909","False",""
"projects","1018906 - ID WEEK - INFECTIOUS DISEASE SOCIETY OF AMERICA - 2026 - ViiV Healthcare c/o Impact XM Dayton","1018906","False",""
"projects","1018904 - ID WEEK - INFECTIOUS DISEASE SOCIETY OF AMERICA - 2026 - GSK c/o Impact XM Dayton","1018904","False",""
"projects","1018899 - HLTH - 2026 - PWC (PricewaterhouseCoopers)","1018899","False",""
"projects","1018883 - Jay Labs Demo Job - Jay Labs c/o 2020 Exhibits (Houston)","1018883","False",""
"projects","1018875 - AT&T PRIVATE EVENT DALLAS ESCAPE ROOM DISMANTLE - 2026 - AT&T c/o Impact XM Dayton","1018875","False",""
"projects","1018866 - CES - CONSUMER ELECTRONIC SHOW LVCC - 2026 - MathWorks","1018866","False",""
"projects","1018861 - AOC - ASSOCIATION OF OLD CROWS - 2025 - On Location (Internal Use)","1018861","False",""
"projects","1018840 - HERMES DFW AIRPORT- MIAMI- 2026 - MG Concepts (DE), LLC","1018840","False",""
"projects","1018769 - NRF - NATIONAL RETAIL FEDERATION - 2026 - ID Tech Products","1018769","False",""
"projects","1018755 - NPEW - NATURAL PRODUCTS EXPO WEST HALLS A-E - 2026 - Amcor c/o Impact XM Dayton NJ","1018755","False",""
"projects","1018642 - AOC - ASSOCIATION OF OLD CROWS - 2025 - MPG c/o Muller Expo","1018642","False",""
"projects","1018634 - NPCA - THE PRECAST SHOW - 2026 - ACM Chemistries c/o MOD Displays","1018634","False",""
"projects","1018628 - KBIS - KITCHEN AND BATH INDUSTRY SHOW - 2026 - Atlas Filtri North America","1018628","False",""
"projects","1018619 - MASTERCLASSES IN DERMATOLOGY APP INSTITUTE - 2026 - Takeda Pharmaceuticals c/o Impact XM","1018619","False",""
"projects","1018602 - THE AI SUMMIT NEW YORK - 2025 - Mongo DB c/o ITCxp","1018602","False",""
"projects","1018596 - VMX - NORTH AMERICAN VETERINARY COMMUNITY - 2026 - Veterinarian Partners c/o Genesis Exhibits","1018596","False",""
"projects","1018579 - UNITED RENTALS SUPPLIER SHOW - 2026 - Power Technique c/o Studio Displays","1018579","False",""
"projects","1018575 - ORACLE AI WORLD - 2026 - PWC (PricewaterhouseCoopers)","1018575","False",""
"projects","1018571 - DREAMFORCE CCM - 2026 - PWC (PricewaterhouseCoopers)","1018571","False",""
"projects","1018550 - WOC - WORLD OF CONCRETE - 2026 - Husqvarna c/o Impact XM Dayton NJ","1018550","False",""
"projects","1018531 - ICSC NY - 2025 - On Location (Internal Use)","1018531","False",""
"projects","1018530 - PWC MICROSOFT IGNITE  - 2025 - PWC (PricewaterhouseCoopers)","1018530","False",""
"projects","1018504 - ASHP - AMERICAN SOC OF HEALTH SYSTEM PHARMACISTS - 2025 - Verity Solutions c/o Exhibits Northwest","1018504","False",""
"projects","1018457 - BANK OF AMERICA CHICAGO MARATHON ABBOTT HEALTH AND FITNESS EXPO - 2026 - New Balance c/o Impact Dayton","1018457","False",""
"projects","1018452 - GLMA - GAY AND LESBIAN MEDICAL ASSOCIATION - 2026 - ViiV Healthcare c/o Impact XM Dayton","1018452","False",""
"projects","1018385 - AAFP FMX FAMILY MEDICINE - 2026 - GSK c/o Impact XM Dayton","1018385","False",""
"projects","1018379 - SOCU - SKIN OF COLOR UPDATE - 2026 - Takeda Pharmaceuticals c/o Impact XM","1018379","False",""
"projects","1018367 - AMOUAGE - CENTURY CITY - 2025 - Ovation InStore","1018367","False",""
"projects","1018307 - ASHP - AMERICAN SOC OF HEALTH SYSTEM PHARMACISTS - 2025 - Capital RX c/o ELITeXPO","1018307","False",""
"projects","1018301 - ASHP - AMERICAN SOC OF HEALTH SYSTEM PHARMACISTS - 2025 - Takeda Pharmaceuticals c/o Impact XM","1018301","False",""
"projects","1018300 - DETROIT OVERHEAD - 2025 - On Location (Internal Use)","1018300","False",""
"projects","1018245 - WEFTEC - 2026 - Xylem c/o Vector 5 Collaborative","1018245","False",""
"projects","1018219 - AAP - AMERICAN ACADEMY OF PEDIATRICS - 2026 - GSK c/o Impact XM Dayton","1018219","False",""
"projects","1018202 - ICSC NY - 2025 - MCB Real Estate c/o Prickly Productions","1018202","False",""
"projects","1018200 - ICSC NY - 2025 - Rappaport c/o Prickly Productions","1018200","False",""
"projects","1018137 - MAUI DERM NP PA FALL - 2026 - Takeda Pharmaceuticals c/o Impact XM","1018137","False",""
"projects","1018115 - AHR - AIR CONDITIONING HEATING AND REFRIGERATING EXPO - 2026 - Siemens","1018115","False",""
"projects","1018095 - NBMBAA - NATIONAL BLACK MBA ASSOCIATION - 2026 - Astra Zeneca c/o Impact XM Dayton","1018095","False",""
"projects","1018026 - ASHP - AMERICAN SOC OF HEALTH SYSTEM PHARMACISTS - 2025 - On Location (Internal Use)","1018026","False",""
"projects","1018010 - NPEW - NATURAL PRODUCTS EXPO WEST HALLS A-E - 2026 - Golding c/o 2020 Exhibits (St. Louis)","1018010","False",""
"projects","1017996 - WORKDAY RISING PWC LOUNGE - 2026 - PWC (PricewaterhouseCoopers)","1017996","False",""
"projects","1017968 - IAEE EXPO EXPO - 2025 - ASM Global c/o Impact Dayton","1017968","False",""
"projects","1017933 - LAS VEGAS DERMATOLOGY SEMINAR - 2026 - Takeda Pharmaceuticals c/o Impact XM","1017933","False",""
"projects","1017928 - PPAI - PROMOTIONAL PRODUCTS ASSOC. INTL - 2026 - Hirsch c/o Innovative Environments","1017928","False",""
"projects","1017808 - AIRLINE AND AEROSPACE MRO FLIGHT OP IT CONFERENCE - 2026 - Comply c/o EBISS Inc.","1017808","False",""
"projects","1017760 - DMC - DEFENSE MANUFACTURING CONFERENCE - 2026 - Continuum Powders","1017760","False",""
"projects","1017735 - AIBD - ADVANCES IN INFLAMMATORY BOWEL ORLANDO - 2025 - On Location (Internal Use)","1017735","False",""
"projects","1017693 - LOWES MANAGERS MEETING - 2026 - Cree Lighting c/o Impact XM Dayton NJ","1017693","False",""
"projects","1017663 - IRE - INTERNATIONAL ROOFING EXPO - 2026 - Siplast c/o Impact XM Dayton","1017663","False",""
"projects","1017624 - AT&T LWD PROGRAM - SEMI PERM ATLANTA - 2026 - AT&T c/o Impact XM Dayton","1017624","False",""
"projects","1017584 - MCDONALDS WORLDWIDE CONVENTION - 2026 - Partstown c/o Impact XM Dayton NJ","1017584","False",""
"projects","1017562 - FAMILIA DE SANGRE - 2026 - Takeda Pharmaceuticals c/o Impact XM","1017562","False",""
"projects","1017561 - USCHA - 2026 - ViiV Healthcare c/o Impact XM Dayton","1017561","False",""
"projects","1017560 - USCHA - 2026 - ViiV Healthcare c/o Impact XM Dayton","1017560","False",""
"projects","1017559 - GHAPP - GASTROENT AND HEP ADV PRACT PROVIDERS - 2026 - Takeda Pharmaceuticals c/o Impact XM","1017559","False",""
"projects","1017529 - SOHO - SOC OF HEMATOLOGY - 2026 - Takeda Pharmaceuticals c/o Impact XM","1017529","False",""
"projects","1017528 - SOHO - SOC OF HEMATOLOGY - 2026 - Jazz Pharmaceuticals c/o Impact XM Dayton","1017528","False",""
"projects","1017527 - SOHO - SOC OF HEMATOLOGY - 2026 - GSK c/o Impact XM Dayton","1017527","False",""
"projects","1017526 - SOHO - SOC OF HEMATOLOGY - 2026 - GSK c/o Impact XM Dayton","1017526","False",""
"projects","1017511 - CAL DERM - CALIFORNIA SOC OF DERMATOLOGY AND DERMATOLOGIC SURGERY - 2026 - Takeda Pharmaceuticals c/o Impact XM","1017511","False",""
"projects","1017478 - POLARIS DEALER MEETING - 2026 - Polaris c/o Minnesota Convention Services","1017478","False",""
"projects","1017354 - IIBEC - INTL INSTITUTE BUILDING ENCLOSURE CONSULTANTS - 2026 - National Gypsum Co. c/o Studio Displays","1017354","False",""
"projects","1017328 - NBDF BDC - NATIONAL BLEEDING DISORDERS FOUNDATION - 2026 - Takeda Pharmaceuticals c/o Impact XM","1017328","False",""
"projects","1017271 - LG HSAD INSTALL- ELLABELL- 2025 - MG Concepts (DE), LLC","1017271","False",""
"projects","1017234 - NRF - NATIONAL RETAIL FEDERATION - 2026 - Nedap c/o Impact XM Dayton NJ","1017234","False",""
"projects","1017140 - NSN NATIONAL SALES NETWORK - 2026 - Takeda Pharmaceuticals c/o Impact XM","1017140","False",""
"projects","1017139 - NSN NATIONAL SALES NETWORK - 2026 - Jazz Pharmaceuticals c/o Impact XM Dayton","1017139","False",""
"projects","1017138 - NSN NATIONAL SALES NETWORK - 2026 - Astra Zeneca c/o Impact XM Dayton","1017138","False",""
"projects","1017122 - SATELLITE - 2026 - Airbus c/o Impact XM Dayton","1017122","False",""
"projects","1017036 - AOC - ASSOCIATION OF OLD CROWS - 2025 - Bae Systems c/o Impact XM Dayton NJ","1017036","False",""
"projects","1016939 - ISC WEST - INTL SECURITY CONFERENCE AND EXPO - 2026 - Brivo c/o Impact XM Dayton NJ","1016939","False",""
"projects","1016905 - CONEXPO CON AGG - 2026 - Sandvik c/o Impact XM Dayton NJ","1016905","False",""
"projects","1016877 - DERM NP PA - 2026 - Takeda Pharmaceuticals c/o Impact XM","1016877","False",""
"projects","1016795 - IVT EXPO - 2026 - On Location (Internal Use)","1016795","False",""
"projects","1016773 - NMA - NATIONAL MEDICAL ASSOCIATION - 2026 - ViiV Healthcare c/o Impact XM Dayton","1016773","False",""
"projects","1016772 - NMA - NATIONAL MEDICAL ASSOCIATION - 2026 - GSK c/o Impact XM Dayton","1016772","False",""
"projects","1016641 - AAD - INNOVATION ACADEMY - 2026 - Takeda Pharmaceuticals c/o Impact XM","1016641","False",""
"projects","1016615 - APAPP - ASSOC OF PULMONARY ADVANCED PRACTICE PROVIDERS - 2026 - GSK c/o Impact XM Dayton","1016615","False",""
"projects","1016612 - SDPA - SOC OF DERMATOLOGY PHYSICIAN ASSOC - 2026 - Takeda Pharmaceuticals c/o Impact XM","1016612","False",""
"projects","1016610 - AOA - AMERICAN OPTOMETRIC ASSOCIATION - 2026 - Harrow c/o Impact XM Dayton NJ","1016610","False",""
"projects","1016564 - NICA - NATIONAL INFUSION CENTER ANNUAL CONFERENCE - 2026 - Takeda Pharmaceuticals c/o Impact XM","1016564","False",""
"projects","1016563 - NICA - NATIONAL INFUSION CENTER ANNUAL CONFERENCE - 2026 - Takeda Pharmaceuticals c/o Impact XM","1016563","False",""
"projects","1016560 - TBD - TEXAS BLEEDING DISORDER - 2026 - Takeda Pharmaceuticals c/o Impact XM","1016560","False",""
"projects","1016509 - AANP - AMERICAN ACADEMY OF NURSE PRACTITIONERS - 2026 - Jazz Pharmaceuticals c/o Impact XM Dayton","1016509","False",""
"projects","1016508 - AANP - AMERICAN ACADEMY OF NURSE PRACTITIONERS - 2026 - GSK c/o Impact XM Dayton","1016508","False",""
"projects","1016507 - AANP - AMERICAN ACADEMY OF NURSE PRACTITIONERS - 2026 - Bayer HealthCare  - WHC  c/o Impact XM Dayton","1016507","False",""
"projects","1016506 - AANP - AMERICAN ACADEMY OF NURSE PRACTITIONERS - 2026 - Astellas Pharma Europe LTD. c/o  Impact XM Dayton","1016506","False",""
"projects","1016462 - NUTANIX NEXT CONFERENCE - 2026 - Nutanix c/o Impact XM","1016462","False",""
"projects","1016461 - NUTANIX NEXT CONFERENCE - 2026 - Nutanix c/o Impact XM","1016461","False",""
"projects","1016460 - NUTANIX NEXT CONFERENCE - 2026 - Nutanix c/o Impact XM","1016460","False",""
"projects","1016459 - NUTANIX NEXT CONFERENCE - 2026 - Nutanix c/o Impact XM","1016459","False",""
"projects","1016458 - NUTANIX NEXT CONFERENCE - 2026 - Nutanix c/o Impact XM","1016458","False",""
"projects","1016457 - NUTANIX NEXT CONFERENCE - 2026 - Nutanix c/o Impact XM","1016457","False",""
"projects","1016456 - NUTANIX NEXT CONFERENCE - 2026 - Nutanix c/o Impact XM","1016456","False",""
"projects","1016454 - NUTANIX NEXT CONFERENCE - 2026 - Nutanix c/o Impact XM","1016454","False",""
"projects","1016453 - NUTANIX NEXT CONFERENCE - 2026 - Nutanix c/o Impact XM","1016453","False",""
"projects","1016452 - NUTANIX NEXT CONFERENCE - 2026 - Nutanix c/o Impact XM","1016452","False",""
"projects","1016451 - NUTANIX NEXT CONFERENCE - 2026 - Nutanix c/o Impact XM","1016451","False",""
"projects","1016448 - NUTANIX NEXT CONFERENCE - 2026 - Nutanix c/o Impact XM","1016448","False",""
"projects","1016446 - NUTANIX NEXT CONFERENCE - 2026 - Nutanix c/o Impact XM","1016446","False",""
"projects","1016438 - OLEY - 2026 - Takeda Pharmaceuticals c/o Impact XM","1016438","False",""
"projects","1016428 - MAUI DERM NP PA SUMMER - 2026 - Takeda Pharmaceuticals c/o Impact XM","1016428","False",""
"projects","1016384 - PALM DESERT FOOD AND WINE FESTIVAL - 2026 - Temecula Valley Winegrowers Association","1016384","False",""
"projects","1016365 - BIO - BIO INTERNATIONAL CONVENTION - 2026 - AGC Biologics c/o Impact XM Dayton","1016365","False",""
"projects","1016334 - NAA APARTMENTALIZE - 2026 - YARDI c/o Impact XM Dayton","1016334","False",""
"projects","1016333 - NAA APARTMENTALIZE - 2026 - YARDI c/o Impact XM Dayton","1016333","False",""
"projects","1016327 - NAA APARTMENTALIZE - 2026 - Cort c/o Impact XM","1016327","False",""
"projects","1016324 - NAA APARTMENTALIZE - 2026 - Apartments.com c/o Impact XM","1016324","False",""
"projects","1016323 - NAA APARTMENTALIZE - 2026 - Apartments.com c/o Impact XM","1016323","False",""
"projects","1016321 - NAA APARTMENTALIZE - 2026 - Apartments.com c/o Impact XM","1016321","False",""
"projects","1016233 - AWWA ACE - 2026 - Xylem c/o Vector 5 Collaborative","1016233","False",""
"projects","1016215 - CONEXPO CON AGG - 2026 - Maxam c/o Vector 5 Collaborative","1016215","False",""
"projects","1016196 - LAFAYETTE INSTALL- NEW YORK- 2025 - MG Concepts (DE), LLC","1016196","False",""
"projects","1016189 - SLEEP - APSS ANNUAL MEETING - 2026 - Apnimed c/o Impact XM Dayton NJ","1016189","False",""
"projects","1016160 - REALCOMM - IBCON - 2026 - YARDI c/o Impact XM Dayton","1016160","False",""
"projects","1016145 - NYSCC - NEW YORK SUPPLIERS DAY - 2026 - Ingredion c/o Latitude 41 Creative","1016145","False",""
"projects","1016139 - NYSCC - NEW YORK SUPPLIERS DAY - 2026 - BASF c/o Impact X M Dayton","1016139","False",""
"projects","1016125 - RSAC CONFERENCE - 2026 - Integrity Secruity Services c/o Impact XM Dayton NJ","1016125","False",""
"projects","1016123 - CES - CONSUMER ELECTRONIC SHOW LVCC - 2026 - Integrity Secruity Services c/o Impact XM Dayton NJ","1016123","False",""
"projects","1016103 - PANP360 - FALL CLINICAL DERM PA & NP - 2026 - Takeda Pharmaceuticals c/o Impact XM","1016103","False",""
"projects","1016098 - CONEXPO CON AGG - 2026 - Western Global c/o Impact XM Dayton NJ","1016098","False",""
"projects","1016044 - ASCO - AMERICAN SOCIETY OF CLINICAL ONCOLOGY - 2026 - Takeda Pharmaceuticals c/o Impact XM","1016044","False",""
"projects","1016043 - ASCO - AMERICAN SOCIETY OF CLINICAL ONCOLOGY - 2026 - Takeda Pharmaceuticals c/o Impact XM","1016043","False",""
"projects","1016039 - ASCO - AMERICAN SOCIETY OF CLINICAL ONCOLOGY - 2026 - Jazz Pharmaceuticals c/o Impact XM Dayton","1016039","False",""
"projects","1016037 - ASCO - AMERICAN SOCIETY OF CLINICAL ONCOLOGY - 2026 - GSK c/o Impact XM Dayton","1016037","False",""
"projects","1015989 - NCVH - NEW CARDIOVASCULAR HORIZONS CONF - 2026 - Terumo","1015989","False",""
"projects","1015974 - CONEXPO CON AGG - 2026 - Develon c/o Impact XM Dayton NJ","1015974","False",""
"projects","1015938 - CLEANPOWER - 2026 - ExxonMobil c/o Impact XM","1015938","False",""
"projects","1015900 - SAP SAPPHIRE PWC LOUNGE - 2026 - PWC (PricewaterhouseCoopers)","1015900","False",""
"projects","1015889 - ARGENTUM SENIOR LIVING EXECUTIVE CONFERENCE - 2026 - YARDI c/o Impact XM Dayton","1015889","False",""
"projects","1015888 - GEOINT - GEOSPATIAL INTELLIGENCE FDN SYMPOSIUM - 2026 - Cubic Corporation c/o Impact  XM Dayton","1015888","False",""
"projects","1015870 - ICSC RECON - 2026 - Levin Management c/o Impact XM Dayton","1015870","False",""
"projects","1015866 - ICSC RECON - 2026 - Costar c/o Impact XM Dayton","1015866","False",""
"projects","1015865 - ICSC RECON - 2026 - Echo Realty c/o Impact XM","1015865","False",""
"projects","1015858 - ICSC RECON - 2026 - Carpionato c/o Impact XM Dayton","1015858","False",""
"projects","1015830 - ATS - AMER THORACIC SOCIETY - 2026 - GSK c/o Impact XM Dayton","1015830","False",""
"projects","1015829 - ATS - AMER THORACIC SOCIETY - 2026 - GSK c/o Impact XM Dayton","1015829","False",""
"projects","1015827 - ATS - AMER THORACIC SOCIETY - 2026 - Apnimed c/o Impact XM Dayton NJ","1015827","False",""
"projects","1015823 - NASTAD ANNUAL MEETING - 2026 - ViiV Healthcare c/o Impact XM Dayton","1015823","False",""
"projects","1015777 - NRA - NATIONAL RESTAURANT ASSOCIATION - 2026 - Newco Enterprises, Inc.","1015777","False",""
"projects","1015760 - ACOG - AMER CONGRESS FOR OBSTETRICIANS AND GYNS - 2026 - Astellas Pharma Europe LTD. c/o  Impact XM Dayton","1015760","False",""
"projects","1015759 - ACOG - AMER CONGRESS FOR OBSTETRICIANS AND GYNS - 2026 - Astellas Pharma Europe LTD. c/o  Impact XM Dayton","1015759","False",""
"projects","1015756 - ACOG - AMER CONGRESS FOR OBSTETRICIANS AND GYNS - 2026 - Bayer HealthCare  - WHC  c/o Impact XM Dayton","1015756","False",""
